bean_id,acidity,body,sweetness,bitterness,aroma,flavor,aftertaste,total_score,roast_level,flavor_tags,data_source,confidence_score
400.0,9,9,7,3,9,9,8,94,LIGHT,"[90202, 80103, 80301, 10102, 70202]",EXTERNAL_CSV,0.9
401.0,9,9,7,3,9,9,8,94,LIGHT,"[70201, 20105, 80103, 10103]",EXTERNAL_CSV,0.9
402.0,8,9,7,3,9,9,8,93,LIGHT,"[60303, 70201, 10102, 80103]",EXTERNAL_CSV,0.9
403.0,9,9,7,3,9,9,8,94,LIGHT,"[10307, 902, 80103, 20105, 70202]",EXTERNAL_CSV,0.9
404.0,9,9,6,4,9,9,8,94,LIGHT,"[90201, 10402, 70103, 70201, 70202]",EXTERNAL_CSV,0.9
405.0,8,8,8,3,9,9,8,92,LIGHT,"[10308, 80102, 80104, 70103, 70201]",EXTERNAL_CSV,0.9
406.0,9,9,6,3,9,10,9,96,LIGHT,"[20105, 20201, 10101, 10201, 70202, 90203]",EXTERNAL_CSV,0.9
407.0,8,9,7,3,9,9,8,93,LIGHT,"[10305, 20101, 80104, 70101, 70201]",EXTERNAL_CSV,0.9
408.0,8,8,6,4,9,9,8,92,LIGHT,"[70202, 70201, 90202, 90203, 10201]",EXTERNAL_CSV,0.9
409.0,9,9,6,4,9,9,8,94,LIGHT,"[10403, 20105, 70202, 70201, 90202]",EXTERNAL_CSV,0.9
410.0,9,8,7,3,9,9,8,93,LIGHT,"[80103, 70201, 10102, 70103, 90201]",EXTERNAL_CSV,0.9
411.0,8,8,7,5,8,9,8,91,MEDIUM,"[40104, 802, 70102, 80103]",EXTERNAL_CSV,0.9
412.0,9,9,7,2,9,9,8,94,LIGHT,"[901, 80104, 20105, 10102, 90201]",EXTERNAL_CSV,0.9
413.0,9,9,6,2,9,9,9,95,LIGHT,"[10402, 10403, 104, 20105, 90203]",EXTERNAL_CSV,0.9
414.0,8,8,6,6,9,9,8,92,MEDIUM,"[30305, 80102, 20105, 70102, 70201]",EXTERNAL_CSV,0.9
415.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 20105, 10104, 90201, 70202]",EXTERNAL_CSV,0.9
416.0,8,9,6,3,9,9,7,92,LIGHT,"[90202, 70101, 70102, 70201, 10202]",EXTERNAL_CSV,0.9
417.0,9,9,6,3,9,9,9,95,LIGHT,"[10402, 10403, 20105, 70201, 90203]",EXTERNAL_CSV,0.9
418.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 10101, 10103, 70201, 90202]",EXTERNAL_CSV,0.9
419.0,9,9,7,3,9,9,8,94,LIGHT,"[10403, 80104, 20105, 70201, 10301]",EXTERNAL_CSV,0.9
420.0,8,8,7,7,8,9,8,91,MEDIUM,"[801, 80101, 70202, 10302, 50303]",EXTERNAL_CSV,0.9
421.0,9,9,7,3,9,10,9,96,LIGHT,"[10304, 10403, 80104, 20105, 70202]",EXTERNAL_CSV,0.9
422.0,9,9,7,2,9,9,9,95,LIGHT,"[80103, 40104, 40202, 70103, 10302]",EXTERNAL_CSV,0.9
423.0,8,8,6,3,9,9,8,92,LIGHT,"[40104, 20105, 70103, 10201, 70202]",EXTERNAL_CSV,0.9
424.0,9,8,8,2,9,9,8,93,LIGHT,"[10403, 80103, 80104, 20105, 10302]",EXTERNAL_CSV,0.9
425.0,9,9,6,4,9,9,8,94,LIGHT,"[70201, 20105, 70202, 10103]",EXTERNAL_CSV,0.9
426.0,9,9,6,2,9,9,8,94,LIGHT,"[20105, 90202, 10403, 70103]",EXTERNAL_CSV,0.9
427.0,9,9,7,3,9,9,8,94,LIGHT,"[10306, 10403, 80104, 10101, 70201]",EXTERNAL_CSV,0.9
428.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 10402, 70202, 90202]",EXTERNAL_CSV,0.9
429.0,9,9,6,3,9,9,9,95,LIGHT,"[10402, 20105, 70103, 70201, 90203]",EXTERNAL_CSV,0.9
430.0,9,8,6,3,9,9,9,94,LIGHT,"[601, 70201, 40107, 20101]",EXTERNAL_CSV,0.9
431.0,9,9,7,2,9,9,9,95,LIGHT,"[30305, 80104, 20105, 10102, 90201]",EXTERNAL_CSV,0.9
432.0,8,9,6,7,8,9,8,92,MEDIUM,"[80102, 40104, 70201, 70202, 10302]",EXTERNAL_CSV,0.9
433.0,9,8,6,2,9,9,8,93,LIGHT,"[10401, 10307, 20105, 90201, 90203]",EXTERNAL_CSV,0.9
434.0,9,9,6,3,9,10,9,96,LIGHT,"[10402, 20105, 70201, 10202, 90203]",EXTERNAL_CSV,0.9
435.0,8,8,8,2,9,9,7,91,LIGHT,"[80104, 40104, 70102, 80103]",EXTERNAL_CSV,0.9
436.0,9,9,7,3,9,9,8,94,LIGHT,"[20101, 80102, 20105, 70201, 70103, 10201]",EXTERNAL_CSV,0.9
437.0,8,8,6,4,9,9,8,92,LIGHT,"[20105, 40201, 70201, 90201, 90202, 10201]",EXTERNAL_CSV,0.9
438.0,8,9,8,2,9,9,8,93,LIGHT,"[80101, 70102, 10302, 80103]",EXTERNAL_CSV,0.9
439.0,8,9,8,3,9,9,8,93,LIGHT,"[70201, 90202, 80101, 80103]",EXTERNAL_CSV,0.9
440.0,7,8,7,6,8,9,7,89,MEDIUM,"[70201, 801, 80101, 70103]",EXTERNAL_CSV,0.9
441.0,8,9,7,2,8,9,8,92,LIGHT,"[10402, 901, 80103, 70102, 90201]",EXTERNAL_CSV,0.9
442.0,8,8,6,3,8,9,8,91,LIGHT,"[10104, 10401, 70202, 60302]",EXTERNAL_CSV,0.9
443.0,9,9,7,2,9,9,8,94,LIGHT,"[10401, 80104, 20105, 60301, 90202]",EXTERNAL_CSV,0.9
444.0,9,9,6,2,9,9,8,94,LIGHT,"[20105, 70103, 10301, 10103]",EXTERNAL_CSV,0.9
445.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 10202, 10403, 20105]",EXTERNAL_CSV,0.9
446.0,8,8,7,2,9,9,8,92,LIGHT,"[80104, 70101, 70102, 90201, 10201]",EXTERNAL_CSV,0.9
447.0,9,9,6,4,9,9,9,95,LIGHT,"[10306, 902, 70103, 70201, 70202]",EXTERNAL_CSV,0.9
448.0,9,9,6,4,9,10,9,96,LIGHT,"[10402, 20105, 70201, 70202, 10302]",EXTERNAL_CSV,0.9
449.0,9,8,7,2,9,9,8,93,LIGHT,"[80101, 20101, 40104, 20105, 10201]",EXTERNAL_CSV,0.9
450.0,9,8,7,3,9,9,8,93,LIGHT,"[90201, 70202, 10308, 80103]",EXTERNAL_CSV,0.9
451.0,9,8,6,3,9,9,8,93,LIGHT,"[10404, 20105, 70102, 70201, 10303]",EXTERNAL_CSV,0.9
452.0,8,8,7,3,9,9,8,92,LIGHT,"[40104, 80104, 70201, 90202, 10301]",EXTERNAL_CSV,0.9
453.0,9,8,7,7,9,9,8,93,MEDIUM,"[90201, 80103, 80104, 501, 70201]",EXTERNAL_CSV,0.9
454.0,8,9,7,4,9,9,8,93,LIGHT,"[30305, 801, 10102, 70201, 70202]",EXTERNAL_CSV,0.9
455.0,8,9,7,4,9,9,8,93,LIGHT,"[70201, 70202, 90203, 801]",EXTERNAL_CSV,0.9
456.0,9,9,6,2,9,9,8,94,LIGHT,"[10401, 20105, 30305, 10101]",EXTERNAL_CSV,0.9
457.0,9,9,7,3,9,9,9,95,LIGHT,"[10304, 90201, 80104, 20105, 70201]",EXTERNAL_CSV,0.9
458.0,9,9,7,2,9,9,9,95,LIGHT,"[30305, 10403, 80104, 40104, 10102]",EXTERNAL_CSV,0.9
459.0,9,9,6,4,9,9,8,94,LIGHT,"[10401, 20105, 70201, 90201, 70202]",EXTERNAL_CSV,0.9
460.0,9,9,7,3,9,9,9,95,LIGHT,"[20101, 80104, 20105, 70202, 10202]",EXTERNAL_CSV,0.9
461.0,8,9,7,5,9,9,8,93,MEDIUM,"[80103, 80104, 20105, 10103, 70103]",EXTERNAL_CSV,0.9
462.0,9,9,6,3,9,9,8,94,LIGHT,"[40104, 20105, 70201, 10202, 90203]",EXTERNAL_CSV,0.9
463.0,8,8,7,3,8,9,7,90,LIGHT,"[40104, 70201, 80103, 70103]",EXTERNAL_CSV,0.9
464.0,8,9,7,3,9,9,8,93,LIGHT,"[10402, 80103, 40201, 40107, 50101]",EXTERNAL_CSV,0.9
465.0,9,9,8,3,9,9,8,94,LIGHT,"[80101, 80102, 20105, 70103, 10201, 70202, 90203]",EXTERNAL_CSV,0.9
466.0,8,9,6,3,9,9,8,93,LIGHT,"[30305, 10402, 20105, 70201, 90202]",EXTERNAL_CSV,0.9
467.0,9,9,7,2,9,9,8,94,LIGHT,"[10307, 80103, 20105, 70103, 90203]",EXTERNAL_CSV,0.9
468.0,8,9,7,3,9,9,7,92,LIGHT,"[80104, 20105, 40104, 10103, 70201]",EXTERNAL_CSV,0.9
469.0,8,8,7,2,8,9,7,90,LIGHT,"[10403, 10308, 70102, 80103]",EXTERNAL_CSV,0.9
470.0,9,9,6,3,8,9,8,93,LIGHT,"[10403, 20105, 70202, 10101, 90202]",EXTERNAL_CSV,0.9
471.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 20201, 70103, 70201, 10302]",EXTERNAL_CSV,0.9
472.0,8,8,6,6,9,9,8,92,MEDIUM,"[108, 70202, 802, 90202]",EXTERNAL_CSV,0.9
473.0,8,8,6,2,9,9,8,92,LIGHT,"[20105, 10402, 10403, 10302]",EXTERNAL_CSV,0.9
474.0,9,9,7,3,9,9,8,94,LIGHT,"[10202, 803, 20101, 20105, 70201, 90202]",EXTERNAL_CSV,0.9
475.0,9,9,6,2,9,9,8,94,LIGHT,"[40104, 20105, 70103, 10103]",EXTERNAL_CSV,0.9
476.0,9,8,7,3,9,9,8,93,LIGHT,"[10403, 102, 80104, 20105, 70201]",EXTERNAL_CSV,0.9
477.0,9,9,6,4,9,9,9,95,LIGHT,"[20201, 60302, 60303, 60304, 10103, 70201, 70202]",EXTERNAL_CSV,0.9
478.0,9,8,6,2,9,9,8,93,LIGHT,"[30305, 10402, 20105, 90201, 10202]",EXTERNAL_CSV,0.9
479.0,9,8,6,2,9,9,8,93,LIGHT,"[10402, 20101, 40104, 70102, 10303]",EXTERNAL_CSV,0.9
480.0,9,8,7,3,8,9,8,92,LIGHT,"[10404, 902, 80104, 70102, 70201]",EXTERNAL_CSV,0.9
481.0,9,9,8,3,9,9,8,94,LIGHT,"[801, 80102, 20105, 70202, 10302]",EXTERNAL_CSV,0.9
482.0,8,9,7,2,9,9,9,94,LIGHT,"[80103, 104, 20201, 20105, 40106, 301, 90202]",EXTERNAL_CSV,0.9
483.0,9,9,7,3,9,9,8,94,LIGHT,"[10402, 80102, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
484.0,8,8,6,3,9,9,8,92,LIGHT,"[30201, 70202, 10403, 10103]",EXTERNAL_CSV,0.9
485.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 70103, 10103]",EXTERNAL_CSV,0.9
486.0,9,8,7,2,8,9,8,92,LIGHT,"[40104, 20105, 10403, 80103]",EXTERNAL_CSV,0.9
487.0,9,9,7,2,9,9,8,94,LIGHT,"[10307, 80103, 20105, 90103, 90201]",EXTERNAL_CSV,0.9
488.0,8,8,7,2,8,9,7,90,LIGHT,"[10402, 90203, 70101, 80103]",EXTERNAL_CSV,0.9
489.0,8,8,7,3,9,9,8,92,LIGHT,"[70304, 20101, 80104, 20105, 70201]",EXTERNAL_CSV,0.9
490.0,8,8,5,6,8,8,8,90,MEDIUM,"[10306, 201, 20105, 70102, 70201]",EXTERNAL_CSV,0.9
491.0,8,8,6,2,9,9,8,92,LIGHT,"[10402, 10403, 20101, 40104, 90203]",EXTERNAL_CSV,0.9
492.0,8,8,7,3,9,9,8,92,LIGHT,"[70201, 10402, 20105, 80103]",EXTERNAL_CSV,0.9
493.0,9,8,7,2,9,9,8,93,LIGHT,"[80104, 10201, 20105, 20101]",EXTERNAL_CSV,0.9
494.0,8,9,6,2,9,9,8,93,LIGHT,"[10307, 40104, 70103, 90203, 702]",EXTERNAL_CSV,0.9
495.0,9,9,6,3,9,9,8,94,LIGHT,"[20101, 20105, 60304, 70201, 10202]",EXTERNAL_CSV,0.9
496.0,8,9,6,3,9,9,8,93,LIGHT,"[40104, 20203, 70103, 70201, 10202]",EXTERNAL_CSV,0.9
497.0,8,8,8,2,9,9,8,92,LIGHT,"[10404, 80101, 80102, 20105, 10101]",EXTERNAL_CSV,0.9
498.0,8,8,8,2,9,9,7,91,LIGHT,"[10208, 10402, 80101, 80102, 20105]",EXTERNAL_CSV,0.9
499.0,9,8,8,2,9,9,8,93,LIGHT,"[10402, 80101, 80103, 60303, 70103]",EXTERNAL_CSV,0.9
500.0,8,9,7,3,9,9,8,93,LIGHT,"[70201, 20105, 10102, 80103]",EXTERNAL_CSV,0.9
501.0,9,9,6,3,9,9,9,95,LIGHT,"[10403, 20105, 10102, 70201, 10202]",EXTERNAL_CSV,0.9
502.0,8,9,7,3,9,9,8,93,LIGHT,"[30305, 80101, 20105, 70202, 10202]",EXTERNAL_CSV,0.9
503.0,9,8,7,2,9,9,8,93,LIGHT,"[801, 10404, 20105, 10101, 702]",EXTERNAL_CSV,0.9
504.0,9,9,7,2,9,9,8,94,LIGHT,"[10402, 80104, 10101, 10102, 702]",EXTERNAL_CSV,0.9
505.0,9,8,6,2,9,9,8,93,LIGHT,"[10403, 20105, 10101, 10103, 702]",EXTERNAL_CSV,0.9
506.0,8,9,7,2,9,9,8,93,LIGHT,"[80103, 20105, 40202, 70103, 10303]",EXTERNAL_CSV,0.9
507.0,9,9,7,2,9,9,9,95,LIGHT,"[80104, 20105, 60303, 10101, 90201]",EXTERNAL_CSV,0.9
508.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 20105, 70202, 10202, 701]",EXTERNAL_CSV,0.9
509.0,8,9,6,3,8,9,8,92,LIGHT,"[104, 20105, 60302, 70201, 10201]",EXTERNAL_CSV,0.9
510.0,7,8,5,7,8,8,7,88,MEDIUM,"[40201, 70103, 10201, 70202, 50303]",EXTERNAL_CSV,0.9
511.0,9,9,7,2,9,9,8,94,LIGHT,"[80104, 20105, 10101, 70102, 90203]",EXTERNAL_CSV,0.9
512.0,9,9,7,2,9,10,9,96,LIGHT,"[10401, 80103, 20105, 10101, 10202, 90203]",EXTERNAL_CSV,0.9
513.0,10,9,7,2,10,10,9,98,LIGHT,"[10304, 801, 901, 20201, 20105, 10101]",EXTERNAL_CSV,0.9
514.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 10403, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
515.0,9,9,7,2,9,9,9,95,LIGHT,"[10401, 80104, 60301, 701, 702]",EXTERNAL_CSV,0.9
516.0,8,8,6,3,8,8,8,90,LIGHT,"[90202, 20105, 70103, 70201, 10202]",EXTERNAL_CSV,0.9
517.0,9,9,7,2,9,9,8,94,LIGHT,"[80104, 20105, 10403, 10102]",EXTERNAL_CSV,0.9
518.0,8,9,7,3,9,9,8,93,LIGHT,"[10201, 70202, 70102, 80102]",EXTERNAL_CSV,0.9
519.0,9,9,9,2,9,9,8,94,LIGHT,"[10402, 80101, 80103, 80104, 20105, 60201]",EXTERNAL_CSV,0.9
520.0,8,9,7,3,9,9,8,93,LIGHT,"[80101, 40107, 20203, 70102, 70201]",EXTERNAL_CSV,0.9
521.0,8,8,5,6,9,9,8,92,MEDIUM,"[90201, 70201, 10402, 10102]",EXTERNAL_CSV,0.9
522.0,8,10,6,3,10,10,9,97,LIGHT,"[10306, 20201, 70201, 90201, 90202, 10303]",EXTERNAL_CSV,0.9
523.0,9,9,6,3,9,9,9,95,LIGHT,"[10403, 20105, 70201, 701, 10302]",EXTERNAL_CSV,0.9
524.0,9,9,6,3,9,9,9,95,LIGHT,"[10401, 20105, 70103, 70201, 90203]",EXTERNAL_CSV,0.9
525.0,9,9,6,3,9,9,9,95,LIGHT,"[10403, 20201, 10101, 70102, 70202]",EXTERNAL_CSV,0.9
526.0,8,8,7,3,9,9,8,92,LIGHT,"[80104, 20105, 70102, 70201, 10202]",EXTERNAL_CSV,0.9
527.0,8,9,6,2,9,9,8,93,LIGHT,"[10401, 20105, 70103, 90203, 10301]",EXTERNAL_CSV,0.9
528.0,9,9,7,3,9,9,8,94,LIGHT,"[902, 80104, 20105, 501, 30301]",EXTERNAL_CSV,0.9
529.0,9,9,7,2,9,10,9,96,LIGHT,"[80104, 20105, 10301, 10102]",EXTERNAL_CSV,0.9
530.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 20105, 20101, 10303]",EXTERNAL_CSV,0.9
531.0,9,8,7,3,9,9,8,93,LIGHT,"[80104, 20105, 70201, 90201, 10202]",EXTERNAL_CSV,0.9
532.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 70202, 70103, 10303]",EXTERNAL_CSV,0.9
533.0,9,9,8,4,9,9,8,94,LIGHT,"[80101, 80103, 70201, 70202, 10303]",EXTERNAL_CSV,0.9
534.0,9,9,6,2,9,10,9,96,LIGHT,"[10402, 20101, 20105, 70102, 10201]",EXTERNAL_CSV,0.9
535.0,8,9,7,3,8,9,7,91,LIGHT,"[60304, 70201, 60301, 80103]",EXTERNAL_CSV,0.9
536.0,8,9,7,3,9,9,8,93,LIGHT,"[90201, 80104, 70103, 70201, 10202]",EXTERNAL_CSV,0.9
537.0,9,9,6,3,9,9,8,94,LIGHT,"[70201, 10401, 90202, 10103]",EXTERNAL_CSV,0.9
538.0,8,9,7,3,8,9,8,92,LIGHT,"[80104, 20105, 70202, 10102]",EXTERNAL_CSV,0.9
539.0,8,9,8,3,9,9,8,93,LIGHT,"[30305, 80103, 80104, 70202, 10303]",EXTERNAL_CSV,0.9
540.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 20201, 70202, 10102]",EXTERNAL_CSV,0.9
541.0,9,9,6,2,9,9,8,94,LIGHT,"[10404, 20105, 70103, 90201, 90203]",EXTERNAL_CSV,0.9
542.0,8,8,7,2,8,8,8,90,LIGHT,"[801, 10403, 902, 20105, 702]",EXTERNAL_CSV,0.9
543.0,8,9,6,3,9,9,8,93,LIGHT,"[10305, 70202, 70102, 10303]",EXTERNAL_CSV,0.9
544.0,9,8,8,2,9,9,8,93,LIGHT,"[80103, 80104, 20105, 60303, 702]",EXTERNAL_CSV,0.9
545.0,9,9,7,3,9,10,9,96,LIGHT,"[10402, 901, 80104, 70201, 90203]",EXTERNAL_CSV,0.9
546.0,9,9,5,6,9,9,8,94,MEDIUM,"[40104, 70103, 70202, 90203, 10302]",EXTERNAL_CSV,0.9
547.0,9,9,6,4,9,9,8,94,LIGHT,"[40104, 70103, 10104, 70201, 70202]",EXTERNAL_CSV,0.9
548.0,9,8,6,3,9,9,8,93,LIGHT,"[10401, 10402, 20105, 70201, 90202]",EXTERNAL_CSV,0.9
549.0,9,8,3,10,9,9,9,94,HEAVY,"[20102, 20105, 20201, 60304, 10301, 601, 50301, 50303]",EXTERNAL_CSV,0.9
550.0,8,9,7,4,9,9,8,93,LIGHT,"[80104, 20201, 10102, 70201, 70202]",EXTERNAL_CSV,0.9
551.0,9,8,6,2,9,9,8,93,LIGHT,"[20105, 30305, 10101, 20101]",EXTERNAL_CSV,0.9
552.0,9,8,7,3,9,9,9,94,LIGHT,"[20105, 70202, 10102, 80103]",EXTERNAL_CSV,0.9
553.0,9,9,7,2,9,9,8,94,LIGHT,"[902, 80104, 20105, 70103, 10104]",EXTERNAL_CSV,0.9
554.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 10101, 70101, 10201, 70202]",EXTERNAL_CSV,0.9
555.0,8,8,8,2,9,9,8,92,LIGHT,"[70103, 80102, 80104, 10103, 10302]",EXTERNAL_CSV,0.9
556.0,8,9,8,3,9,9,8,93,LIGHT,"[801, 10402, 80103, 70103, 70201]",EXTERNAL_CSV,0.9
557.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 10402, 10103]",EXTERNAL_CSV,0.9
558.0,8,8,7,6,8,8,8,90,MEDIUM,"[80101, 80104, 20105, 40104, 70202, 10202]",EXTERNAL_CSV,0.9
559.0,9,9,6,4,9,9,8,94,LIGHT,"[10403, 20101, 20105, 70201, 70202]",EXTERNAL_CSV,0.9
560.0,8,9,6,3,9,9,8,93,LIGHT,"[10402, 20105, 70103, 70201, 10303]",EXTERNAL_CSV,0.9
561.0,8,8,7,2,9,9,8,92,LIGHT,"[20105, 90203, 80101, 10302]",EXTERNAL_CSV,0.9
562.0,9,9,5,6,9,9,9,95,MEDIUM,"[20101, 20105, 70102, 30103, 70202]",EXTERNAL_CSV,0.9
563.0,8,8,7,3,8,9,8,91,LIGHT,"[80104, 70201, 10201, 70102]",EXTERNAL_CSV,0.9
564.0,8,8,7,2,8,9,8,91,LIGHT,"[80104, 40104, 60302, 10101, 90202]",EXTERNAL_CSV,0.9
565.0,8,9,6,4,9,9,8,93,LIGHT,"[10402, 70201, 70202, 60304]",EXTERNAL_CSV,0.9
566.0,9,9,8,3,9,9,8,94,LIGHT,"[80103, 80104, 40104, 70102, 70201, 10202, 90203]",EXTERNAL_CSV,0.9
567.0,9,8,7,3,9,9,8,93,LIGHT,"[10403, 80104, 70102, 70201, 90202]",EXTERNAL_CSV,0.9
568.0,9,9,6,3,9,9,8,94,LIGHT,"[10402, 20105, 70201, 10202, 90203]",EXTERNAL_CSV,0.9
569.0,9,9,6,3,9,9,9,95,LIGHT,"[20101, 80201, 20105, 70202, 10106]",EXTERNAL_CSV,0.9
570.0,8,8,7,3,9,9,8,92,LIGHT,"[801, 10402, 40107, 70101, 70202]",EXTERNAL_CSV,0.9
571.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 20101, 20105, 10104, 70202]",EXTERNAL_CSV,0.9
572.0,9,9,7,3,9,9,8,94,LIGHT,"[801, 70202, 20201, 20105]",EXTERNAL_CSV,0.9
573.0,8,9,7,3,9,9,8,93,LIGHT,"[10401, 80104, 10102, 70103, 70202]",EXTERNAL_CSV,0.9
574.0,9,9,6,3,9,9,8,94,LIGHT,"[10404, 90202, 20101, 20103, 70202]",EXTERNAL_CSV,0.9
575.0,8,8,8,3,9,9,8,92,LIGHT,"[801, 80104, 20105, 70201, 90203, 10302]",EXTERNAL_CSV,0.9
576.0,9,9,6,3,9,9,9,95,LIGHT,"[10401, 20105, 10101, 70202, 90203]",EXTERNAL_CSV,0.9
577.0,8,8,7,3,8,9,8,91,LIGHT,"[801, 902, 201, 70101, 70201]",EXTERNAL_CSV,0.9
578.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 20101, 901, 20105, 10101, 70201, 90202]",EXTERNAL_CSV,0.9
579.0,8,9,7,3,9,9,8,93,LIGHT,"[80104, 20201, 70101, 10103, 70201]",EXTERNAL_CSV,0.9
580.0,9,9,6,2,9,9,9,95,LIGHT,"[20105, 20201, 10102, 70103]",EXTERNAL_CSV,0.9
581.0,8,9,8,2,9,9,8,93,LIGHT,"[80104, 80103, 902, 10103]",EXTERNAL_CSV,0.9
582.0,9,9,7,2,9,9,8,94,LIGHT,"[80104, 60303, 70101, 10103, 90201]",EXTERNAL_CSV,0.9
583.0,9,9,6,3,9,9,8,94,LIGHT,"[10403, 20105, 20201, 10102, 70201]",EXTERNAL_CSV,0.9
584.0,9,9,6,4,9,9,8,94,LIGHT,"[30305, 10403, 501, 70201, 70202]",EXTERNAL_CSV,0.9
585.0,8,9,3,10,8,9,7,91,HEAVY,"[10402, 40201, 403, 70102, 10201, 70202]",EXTERNAL_CSV,0.9
586.0,9,9,7,3,9,9,8,94,LIGHT,"[80101, 10101, 10102, 10103, 70201]",EXTERNAL_CSV,0.9
587.0,9,9,7,3,9,9,9,95,LIGHT,"[90202, 80104, 20105, 70201, 10202]",EXTERNAL_CSV,0.9
588.0,9,9,6,2,9,9,9,95,LIGHT,"[10104, 20201, 702, 90201]",EXTERNAL_CSV,0.9
589.0,9,9,7,3,9,9,8,94,LIGHT,"[10402, 80104, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
590.0,7,8,7,3,8,8,7,88,LIGHT,"[80103, 40104, 70201, 70102, 10201]",EXTERNAL_CSV,0.9
591.0,8,9,7,2,8,8,8,91,LIGHT,"[50402, 80103, 40104, 105, 20202]",EXTERNAL_CSV,0.9
592.0,8,8,6,6,9,9,8,92,MEDIUM,"[10104, 70201, 80102]",EXTERNAL_CSV,0.9
593.0,9,9,7,3,9,9,8,94,LIGHT,"[10404, 80104, 70201, 90201, 90202]",EXTERNAL_CSV,0.9
594.0,9,8,7,3,9,9,8,93,LIGHT,"[10403, 80104, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
595.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 70202, 10302]",EXTERNAL_CSV,0.9
596.0,9,9,6,3,9,9,9,95,LIGHT,"[10104, 20201, 70202, 70103]",EXTERNAL_CSV,0.9
597.0,8,8,6,2,9,9,8,92,LIGHT,"[10304, 20105, 70102, 90201, 30301]",EXTERNAL_CSV,0.9
598.0,9,9,7,3,9,9,9,95,LIGHT,"[90202, 80104, 20105, 70201, 10202]",EXTERNAL_CSV,0.9
599.0,9,8,6,2,9,9,8,93,LIGHT,"[10307, 10404, 40104, 20105, 90203]",EXTERNAL_CSV,0.9
