bean_id,acidity,body,sweetness,bitterness,aroma,flavor,aftertaste,total_score,roast_level,flavor_tags,data_source,confidence_score
600.0,9,9,8,3,9,9,8,94,LIGHT,"[10305, 80101, 80102, 20105, 70201]",EXTERNAL_CSV,0.9
601.0,8,8,8,3,9,9,8,92,LIGHT,"[80101, 20101, 80103, 20103, 20104, 40202, 70201]",EXTERNAL_CSV,0.9
602.0,9,9,6,4,9,9,8,94,LIGHT,"[10304, 10305, 10306, 20101, 90202, 20103, 70201, 70202, 70301]",EXTERNAL_CSV,0.9
603.0,8,8,7,3,9,9,8,92,LIGHT,"[40104, 10201, 80101, 70201]",EXTERNAL_CSV,0.9
604.0,9,9,6,2,9,9,8,94,LIGHT,"[20105, 10302, 70103]",EXTERNAL_CSV,0.9
605.0,8,9,6,3,9,9,8,93,LIGHT,"[10402, 20105, 10101, 70103, 70202, 90203]",EXTERNAL_CSV,0.9
606.0,9,9,6,3,9,9,8,94,LIGHT,"[90202, 20105, 70202, 90201, 10202]",EXTERNAL_CSV,0.9
607.0,8,9,8,3,8,9,9,92,LIGHT,"[10401, 10403, 80103, 80104, 70201]",EXTERNAL_CSV,0.9
608.0,8,8,5,7,8,8,8,90,MEDIUM,"[40104, 10201, 50303, 70201]",EXTERNAL_CSV,0.9
609.0,8,9,8,3,9,9,7,92,LIGHT,"[80103, 80104, 70201, 70103, 90201]",EXTERNAL_CSV,0.9
610.0,9,9,6,2,9,9,8,94,LIGHT,"[10401, 10402, 40104, 90201, 90203]",EXTERNAL_CSV,0.9
611.0,9,8,7,2,9,9,8,93,LIGHT,"[80104, 902, 10102, 70103]",EXTERNAL_CSV,0.9
612.0,8,9,8,2,9,9,8,93,LIGHT,"[801, 10403, 80103, 20105, 40202]",EXTERNAL_CSV,0.9
613.0,9,9,7,5,9,9,8,94,MEDIUM,"[10305, 801, 10402, 80101, 40104]",EXTERNAL_CSV,0.9
614.0,9,8,7,3,9,9,8,93,LIGHT,"[801, 90202, 70103, 70201, 10202]",EXTERNAL_CSV,0.9
615.0,9,9,7,3,9,9,8,94,LIGHT,"[902, 80103, 20105, 70103, 70201]",EXTERNAL_CSV,0.9
616.0,9,9,7,3,9,10,9,96,LIGHT,"[801, 902, 20105, 10102, 70202]",EXTERNAL_CSV,0.9
617.0,8,8,7,3,8,9,8,91,LIGHT,"[801, 40104, 201, 70201, 10202]",EXTERNAL_CSV,0.9
618.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 70201, 10403, 70102]",EXTERNAL_CSV,0.9
619.0,8,8,5,7,9,9,8,92,MEDIUM,"[10201, 70202, 10404, 70201]",EXTERNAL_CSV,0.9
620.0,8,9,8,3,9,9,7,92,LIGHT,"[80101, 80103, 40104, 10102, 70201]",EXTERNAL_CSV,0.9
621.0,8,9,6,3,9,9,8,93,LIGHT,"[60301, 40302, 60303, 70202, 10302]",EXTERNAL_CSV,0.9
622.0,7,8,7,2,8,9,8,90,LIGHT,"[10308, 80103, 20105, 70101, 30103]",EXTERNAL_CSV,0.9
623.0,8,9,6,3,9,9,7,92,LIGHT,"[30305, 10402, 20105, 70201, 10303]",EXTERNAL_CSV,0.9
624.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 20105, 10205, 70102]",EXTERNAL_CSV,0.9
625.0,8,8,7,2,9,9,8,92,LIGHT,"[40104, 20105, 80104, 70101, 10201]",EXTERNAL_CSV,0.9
626.0,8,9,6,3,9,9,8,93,LIGHT,"[70201, 10403, 40108, 10103]",EXTERNAL_CSV,0.9
627.0,9,9,7,2,9,9,8,94,LIGHT,"[10401, 80103, 201, 10101, 90203]",EXTERNAL_CSV,0.9
628.0,8,9,7,3,9,9,8,93,LIGHT,"[10403, 80104, 20201, 10101, 70201]",EXTERNAL_CSV,0.9
629.0,8,8,7,3,9,9,8,92,LIGHT,"[80104, 20105, 80201, 70201, 10202]",EXTERNAL_CSV,0.9
630.0,9,9,7,3,10,10,9,97,LIGHT,"[10402, 80104, 20105, 70201, 90201]",EXTERNAL_CSV,0.9
631.0,8,8,6,3,8,9,8,91,LIGHT,"[70201, 90202, 20201, 901]",EXTERNAL_CSV,0.9
632.0,9,9,6,2,9,9,8,94,LIGHT,"[90201, 10402, 702, 20105]",EXTERNAL_CSV,0.9
633.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 20105, 70103, 70201, 10301]",EXTERNAL_CSV,0.9
634.0,8,8,8,2,9,9,8,92,LIGHT,"[10402, 80103, 80104, 20105, 702]",EXTERNAL_CSV,0.9
635.0,8,9,6,2,9,9,8,93,LIGHT,"[10402, 10202, 20203, 10301]",EXTERNAL_CSV,0.9
636.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 70102, 70103, 10104, 70201]",EXTERNAL_CSV,0.9
637.0,8,9,6,2,9,9,8,93,LIGHT,"[40104, 20105, 70103, 90201, 10201]",EXTERNAL_CSV,0.9
638.0,9,9,7,2,9,9,8,94,LIGHT,"[60303, 10101, 80103]",EXTERNAL_CSV,0.9
639.0,9,9,8,2,9,9,8,94,LIGHT,"[10104, 20105, 80102, 80103]",EXTERNAL_CSV,0.9
640.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 10403, 20105, 70201, 90202]",EXTERNAL_CSV,0.9
641.0,8,9,6,3,9,9,8,93,LIGHT,"[10402, 20105, 70201, 10103, 90201]",EXTERNAL_CSV,0.9
642.0,9,9,7,2,9,9,9,95,LIGHT,"[10403, 80103, 20105, 70103, 90203]",EXTERNAL_CSV,0.9
643.0,9,9,6,4,9,9,8,94,LIGHT,"[10404, 20105, 20203, 70201, 70202]",EXTERNAL_CSV,0.9
644.0,9,9,6,4,9,9,9,95,LIGHT,"[20105, 40201, 60303, 10101, 70202]",EXTERNAL_CSV,0.9
645.0,9,9,6,3,9,9,9,95,LIGHT,"[10401, 20105, 70101, 70102, 70201, 10302]",EXTERNAL_CSV,0.9
646.0,8,8,7,3,9,9,8,92,LIGHT,"[80104, 10409, 60302, 70103, 70201]",EXTERNAL_CSV,0.9
647.0,8,9,5,7,8,8,8,91,MEDIUM,"[90202, 40104, 20105, 40201, 70202]",EXTERNAL_CSV,0.9
648.0,8,9,7,3,9,9,8,93,LIGHT,"[30305, 20101, 80104, 20105, 70201, 10201]",EXTERNAL_CSV,0.9
649.0,8,9,8,2,9,9,8,93,LIGHT,"[80101, 80102, 40104, 20105, 10302]",EXTERNAL_CSV,0.9
650.0,8,8,6,3,9,9,8,92,LIGHT,"[40104, 70201, 10302]",EXTERNAL_CSV,0.9
651.0,9,8,6,2,9,9,8,93,LIGHT,"[10402, 20105, 70102, 90202, 702]",EXTERNAL_CSV,0.9
652.0,8,9,7,2,9,9,8,93,LIGHT,"[10402, 902, 80104, 70103, 10302]",EXTERNAL_CSV,0.9
653.0,8,8,8,3,8,8,8,90,LIGHT,"[10306, 802, 80104, 70101, 70201]",EXTERNAL_CSV,0.9
654.0,8,8,7,3,8,9,7,90,LIGHT,"[10201, 80103, 60302, 70201]",EXTERNAL_CSV,0.9
655.0,10,9,6,3,9,9,9,96,LIGHT,"[10402, 20105, 70103, 70201, 90202]",EXTERNAL_CSV,0.9
656.0,8,8,6,3,9,9,8,92,LIGHT,"[70201, 20105, 10404, 70103]",EXTERNAL_CSV,0.9
657.0,8,8,7,3,9,9,8,92,LIGHT,"[10403, 80101, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
658.0,8,9,8,3,9,9,8,93,LIGHT,"[80103, 80104, 20105, 70201, 90201]",EXTERNAL_CSV,0.9
659.0,8,8,6,3,9,9,8,92,LIGHT,"[10402, 20105, 70103, 70201, 10303]",EXTERNAL_CSV,0.9
660.0,9,8,7,3,9,9,8,93,LIGHT,"[10402, 20105, 70202, 80104]",EXTERNAL_CSV,0.9
661.0,8,9,7,3,9,9,8,93,LIGHT,"[10304, 802, 902, 20105, 70201]",EXTERNAL_CSV,0.9
662.0,9,9,6,3,9,9,9,95,LIGHT,"[90201, 70202, 10404, 10101]",EXTERNAL_CSV,0.9
663.0,9,9,6,3,9,9,9,94,LIGHT,"[20105, 10404, 10102, 70201]",EXTERNAL_CSV,0.9
664.0,10,9,6,3,10,10,9,98,LIGHT,"[10304, 10307, 70201, 90201, 90202]",EXTERNAL_CSV,0.9
665.0,9,8,6,3,9,9,8,93,LIGHT,"[70201, 10401, 20105, 70103]",EXTERNAL_CSV,0.9
666.0,8,8,7,2,9,9,7,91,LIGHT,"[20201, 80101, 10101]",EXTERNAL_CSV,0.9
667.0,9,9,6,2,9,9,8,94,LIGHT,"[10401, 10306, 102, 60303, 60304]",EXTERNAL_CSV,0.9
668.0,8,8,7,4,8,9,8,91,LIGHT,"[20101, 80101, 70201, 70202, 10302]",EXTERNAL_CSV,0.9
669.0,10,9,6,2,9,10,9,97,LIGHT,"[10403, 20101, 20105, 90201, 90202]",EXTERNAL_CSV,0.9
670.0,8,9,6,2,9,8,8,92,LIGHT,"[10306, 10403, 40104, 20105, 70102]",EXTERNAL_CSV,0.9
671.0,9,8,6,2,8,8,8,91,LIGHT,"[20105, 60301, 10302, 60303]",EXTERNAL_CSV,0.9
672.0,9,9,7,3,9,9,8,94,LIGHT,"[10402, 802, 20105, 70201, 90201]",EXTERNAL_CSV,0.9
673.0,9,9,6,3,9,9,9,95,LIGHT,"[10403, 20105, 70201, 90202, 10303]",EXTERNAL_CSV,0.9
674.0,9,9,6,2,9,9,8,94,LIGHT,"[40104, 20105, 201, 10101, 70103]",EXTERNAL_CSV,0.9
675.0,9,8,6,2,9,9,8,93,LIGHT,"[10403, 20105, 70103, 90202, 10302]",EXTERNAL_CSV,0.9
676.0,9,9,7,2,9,9,9,95,LIGHT,"[80104, 20105, 70103, 90202, 10107]",EXTERNAL_CSV,0.9
677.0,8,9,8,3,9,9,8,93,LIGHT,"[80101, 902, 80103, 70102, 70202]",EXTERNAL_CSV,0.9
678.0,9,8,6,3,9,9,8,93,LIGHT,"[20105, 10402, 201, 70201]",EXTERNAL_CSV,0.9
679.0,9,9,7,2,9,9,9,95,LIGHT,"[10402, 80102, 20105, 90201, 10202]",EXTERNAL_CSV,0.9
680.0,9,8,7,2,9,9,8,93,LIGHT,"[80104, 90201, 70102, 10102]",EXTERNAL_CSV,0.9
681.0,9,9,6,3,9,9,8,94,LIGHT,"[10403, 20105, 70201, 10201, 10202]",EXTERNAL_CSV,0.9
682.0,9,9,6,3,8,9,8,93,LIGHT,"[20105, 10402, 90203, 70201]",EXTERNAL_CSV,0.9
683.0,9,9,3,9,9,9,9,95,HEAVY,"[10402, 20105, 70103, 70201, 90202]",EXTERNAL_CSV,0.9
684.0,9,8,6,4,9,9,8,93,LIGHT,"[10402, 70103, 70201, 70202, 10302]",EXTERNAL_CSV,0.9
685.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 70201, 10103, 90201, 10201]",EXTERNAL_CSV,0.9
686.0,9,9,6,3,9,9,8,94,LIGHT,"[20201, 20203, 40108, 10104, 70201]",EXTERNAL_CSV,0.9
687.0,9,9,6,3,9,9,8,94,LIGHT,"[10201, 10402, 70202, 10101]",EXTERNAL_CSV,0.9
688.0,8,8,3,10,8,8,7,89,HEAVY,"[70201, 40107, 50301, 50303]",EXTERNAL_CSV,0.9
689.0,8,9,6,3,9,9,8,93,LIGHT,"[10402, 20105, 10101, 70201, 90202]",EXTERNAL_CSV,0.9
690.0,8,9,7,4,8,9,8,92,LIGHT,"[70201, 70202, 80101, 10102]",EXTERNAL_CSV,0.9
691.0,8,9,6,7,9,9,8,93,MEDIUM,"[10401, 10307, 10404, 80104, 40201, 104, 70201]",EXTERNAL_CSV,0.9
692.0,9,9,6,3,9,9,8,94,LIGHT,"[10305, 10403, 20105, 70201, 90201]",EXTERNAL_CSV,0.9
693.0,9,9,6,3,9,9,8,94,LIGHT,"[70201, 20105, 70102, 10303]",EXTERNAL_CSV,0.9
694.0,8,8,6,2,9,9,8,92,LIGHT,"[10402, 20105, 70103, 10104, 90202]",EXTERNAL_CSV,0.9
695.0,8,8,7,3,9,9,8,92,LIGHT,"[10304, 10402, 80103, 40104, 20105, 70201]",EXTERNAL_CSV,0.9
696.0,8,8,6,2,9,9,8,92,LIGHT,"[10104, 20105, 10404, 40104]",EXTERNAL_CSV,0.9
697.0,9,9,8,3,9,9,8,94,LIGHT,"[80104, 70201, 80101, 10102]",EXTERNAL_CSV,0.9
698.0,8,9,6,3,9,9,8,93,LIGHT,"[10402, 70201, 70101, 601, 10302]",EXTERNAL_CSV,0.9
699.0,9,9,8,3,9,10,9,96,LIGHT,"[10402, 80101, 80103, 60303, 70202]",EXTERNAL_CSV,0.9
700.0,9,9,6,2,9,9,8,94,LIGHT,"[20105, 20201, 10404, 10101]",EXTERNAL_CSV,0.9
701.0,8,8,7,6,8,9,8,91,MEDIUM,"[801, 902, 80103, 20105, 10104, 70201]",EXTERNAL_CSV,0.9
702.0,8,8,7,3,9,9,8,92,LIGHT,"[10402, 901, 80103, 70102, 70201]",EXTERNAL_CSV,0.9
703.0,8,9,7,2,9,9,8,93,LIGHT,"[10402, 10307, 902, 80104, 70103]",EXTERNAL_CSV,0.9
704.0,8,8,8,2,8,9,7,90,LIGHT,"[80102, 80103, 40104, 90201, 70301]",EXTERNAL_CSV,0.9
705.0,8,9,6,3,9,9,8,93,LIGHT,"[10403, 20105, 70103, 70201, 90202]",EXTERNAL_CSV,0.9
706.0,8,9,8,3,9,9,8,93,LIGHT,"[80101, 80103, 20105, 10101, 70201]",EXTERNAL_CSV,0.9
707.0,8,9,9,3,9,9,8,93,LIGHT,"[80101, 80103, 80104, 10201, 70202]",EXTERNAL_CSV,0.9
708.0,8,9,7,3,8,9,8,92,LIGHT,"[801, 10403, 20105, 70101, 70201]",EXTERNAL_CSV,0.9
709.0,9,9,7,3,9,9,8,94,LIGHT,"[80104, 70201, 10402, 10102]",EXTERNAL_CSV,0.9
710.0,9,9,7,3,9,9,9,95,LIGHT,"[80103, 20105, 10101, 70103, 70202]",EXTERNAL_CSV,0.9
711.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 10404, 90202, 104, 10104, 70202]",EXTERNAL_CSV,0.9
712.0,9,9,8,3,9,9,8,94,LIGHT,"[10308, 80102, 80103, 70103, 70202]",EXTERNAL_CSV,0.9
713.0,8,9,7,3,9,9,8,93,LIGHT,"[80102, 20105, 40302, 70202, 90203]",EXTERNAL_CSV,0.9
714.0,8,8,6,4,9,9,7,91,LIGHT,"[20105, 40201, 70102, 70201, 30301, 10302]",EXTERNAL_CSV,0.9
715.0,8,8,7,3,9,9,8,92,LIGHT,"[10401, 80101, 104, 201, 70202]",EXTERNAL_CSV,0.9
716.0,9,9,6,3,9,9,9,95,LIGHT,"[90201, 20105, 70202, 10303]",EXTERNAL_CSV,0.9
717.0,8,8,7,3,9,9,8,92,LIGHT,"[10104, 70201, 40104, 80104]",EXTERNAL_CSV,0.9
718.0,9,9,7,3,9,9,9,95,LIGHT,"[102, 80104, 20105, 10104, 70201]",EXTERNAL_CSV,0.9
719.0,9,8,7,3,9,9,8,93,LIGHT,"[10307, 40104, 80104, 70103, 70201]",EXTERNAL_CSV,0.9
720.0,9,8,6,3,9,9,7,92,LIGHT,"[10402, 40104, 20105, 70201, 90201, 10202]",EXTERNAL_CSV,0.9
721.0,9,9,6,4,9,9,8,94,LIGHT,"[10402, 20105, 70103, 70201, 70202]",EXTERNAL_CSV,0.9
722.0,9,9,7,3,9,10,9,96,LIGHT,"[80103, 104, 70201, 90201, 90202]",EXTERNAL_CSV,0.9
723.0,9,9,6,2,9,9,9,95,LIGHT,"[30305, 10402, 20103, 20201, 10302]",EXTERNAL_CSV,0.9
724.0,8,9,6,2,9,9,8,93,LIGHT,"[10403, 20201, 10104, 90201, 702]",EXTERNAL_CSV,0.9
725.0,9,9,7,3,9,9,9,95,LIGHT,"[80104, 20105, 70103, 70201, 10202]",EXTERNAL_CSV,0.9
726.0,9,9,6,3,9,9,8,94,LIGHT,"[10401, 20105, 10101, 10102, 70202]",EXTERNAL_CSV,0.9
727.0,9,8,7,2,9,9,8,93,LIGHT,"[80103, 40104, 20105, 90201, 90202]",EXTERNAL_CSV,0.9
728.0,9,9,8,2,9,9,9,95,LIGHT,"[10402, 80101, 80103, 20105, 10303]",EXTERNAL_CSV,0.9
729.0,9,9,7,3,9,9,9,95,LIGHT,"[90202, 80103, 70102, 10201, 70202, 10302]",EXTERNAL_CSV,0.9
730.0,8,9,7,3,9,9,8,93,LIGHT,"[10402, 80102, 20105, 70202, 702]",EXTERNAL_CSV,0.9
731.0,9,9,7,3,9,9,8,94,LIGHT,"[10402, 80104, 90201, 70202, 90203]",EXTERNAL_CSV,0.9
732.0,9,9,6,3,9,9,8,94,LIGHT,"[40104, 70103, 90201, 70202, 10302]",EXTERNAL_CSV,0.9
733.0,8,9,6,3,8,9,8,92,LIGHT,"[10403, 40104, 20105, 70103, 70201]",EXTERNAL_CSV,0.9
734.0,9,8,6,3,9,9,8,93,LIGHT,"[70201, 70102, 10302, 60303]",EXTERNAL_CSV,0.9
735.0,9,9,7,3,9,9,8,94,LIGHT,"[80103, 20105, 10104, 70201, 90202]",EXTERNAL_CSV,0.9
736.0,9,9,6,5,9,9,9,95,MEDIUM,"[80103, 40104, 20105, 60302, 10101]",EXTERNAL_CSV,0.9
737.0,9,9,7,3,9,9,8,94,LIGHT,"[70201, 70103, 90203, 80103]",EXTERNAL_CSV,0.9
738.0,8,9,6,2,9,9,8,93,LIGHT,"[10304, 10404, 20105, 70101, 70103]",EXTERNAL_CSV,0.9
739.0,9,9,7,3,9,9,9,95,LIGHT,"[80103, 20105, 10101, 90201, 70202]",EXTERNAL_CSV,0.9
740.0,8,8,7,2,8,8,8,90,LIGHT,"[80103, 20105, 70103, 90203, 10303]",EXTERNAL_CSV,0.9
741.0,9,9,7,3,9,9,9,95,LIGHT,"[80104, 20201, 10402, 70202]",EXTERNAL_CSV,0.9
742.0,9,9,7,2,9,9,9,95,LIGHT,"[10402, 80104, 20105, 70103, 90201]",EXTERNAL_CSV,0.9
743.0,8,9,7,2,9,9,8,92,LIGHT,"[60303, 10201, 60302, 80103]",EXTERNAL_CSV,0.9
744.0,9,9,6,2,9,9,9,95,LIGHT,"[10402, 70103, 10103, 90203, 701]",EXTERNAL_CSV,0.9
745.0,9,9,7,2,9,9,8,94,LIGHT,"[801, 102, 20105, 10101, 90202]",EXTERNAL_CSV,0.9
746.0,9,9,4,10,9,9,8,94,HEAVY,"[80103, 60304, 402, 501, 70202]",EXTERNAL_CSV,0.9
747.0,7,9,8,3,9,9,8,92,LIGHT,"[801, 10402, 802, 20105, 70202]",EXTERNAL_CSV,0.9
748.0,8,9,6,4,8,9,8,92,LIGHT,"[401, 70101, 70201, 70202, 10302]",EXTERNAL_CSV,0.9
749.0,9,9,8,3,9,9,9,95,LIGHT,"[10402, 80103, 80104, 20105, 70202]",EXTERNAL_CSV,0.9
750.0,9,9,7,3,9,9,8,94,LIGHT,"[10401, 80104, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
751.0,8,8,6,7,8,8,8,90,MEDIUM,"[80103, 70103, 70201, 70202, 50303]",EXTERNAL_CSV,0.9
752.0,9,8,5,6,9,9,8,93,MEDIUM,"[70202, 40107, 10302]",EXTERNAL_CSV,0.9
753.0,8,8,6,3,9,9,8,92,LIGHT,"[40104, 70201, 10202, 70101]",EXTERNAL_CSV,0.9
754.0,9,9,7,3,9,9,9,95,LIGHT,"[10405, 80104, 20105, 90201, 70202]",EXTERNAL_CSV,0.9
755.0,9,9,5,5,9,9,8,93,MEDIUM,"[10307, 902, 20105, 201, 70103]",EXTERNAL_CSV,0.9
756.0,9,9,7,3,9,9,8,94,LIGHT,"[10403, 80104, 70201, 90201, 90202]",EXTERNAL_CSV,0.9
757.0,9,9,6,3,9,9,9,95,LIGHT,"[10304, 20105, 70201, 90202, 10301]",EXTERNAL_CSV,0.9
758.0,8,9,8,2,9,9,8,93,LIGHT,"[10401, 801, 80103, 20105, 90201]",EXTERNAL_CSV,0.9
759.0,8,8,8,2,9,9,8,92,LIGHT,"[10305, 80103, 80104, 20105, 70103]",EXTERNAL_CSV,0.9
760.0,9,9,6,2,9,9,8,94,LIGHT,"[10403, 20101, 20105, 10102, 70103, 90203]",EXTERNAL_CSV,0.9
761.0,9,9,6,3,9,9,9,95,LIGHT,"[10401, 20101, 20105, 70201, 10303]",EXTERNAL_CSV,0.9
762.0,9,9,6,3,9,10,9,96,LIGHT,"[901, 20201, 10101, 70103, 70201]",EXTERNAL_CSV,0.9
763.0,9,8,6,2,9,9,8,93,LIGHT,"[10401, 902, 20105, 10202, 702]",EXTERNAL_CSV,0.9
764.0,9,8,6,4,9,9,8,93,LIGHT,"[40104, 70201, 70202, 70102]",EXTERNAL_CSV,0.9
765.0,9,8,6,4,8,9,8,92,LIGHT,"[20105, 602, 70201, 70202, 10303]",EXTERNAL_CSV,0.9
766.0,9,9,7,3,9,9,8,94,LIGHT,"[80103, 20201, 20105, 70201, 10302]",EXTERNAL_CSV,0.9
767.0,9,9,7,2,9,9,8,94,LIGHT,"[10401, 70102, 801]",EXTERNAL_CSV,0.9
768.0,9,9,8,4,9,9,9,95,LIGHT,"[801, 10202, 80103, 70201, 70202]",EXTERNAL_CSV,0.9
769.0,9,9,8,3,9,9,9,95,LIGHT,"[10401, 10308, 80103, 80104, 20201, 70201]",EXTERNAL_CSV,0.9
770.0,8,9,7,2,9,9,7,92,LIGHT,"[40104, 10201, 10403, 80103]",EXTERNAL_CSV,0.9
771.0,9,9,7,3,9,9,8,94,LIGHT,"[10404, 80103, 20105, 10103, 70202]",EXTERNAL_CSV,0.9
772.0,8,9,6,6,8,9,8,92,MEDIUM,"[90201, 10201, 70202, 80101]",EXTERNAL_CSV,0.9
773.0,9,8,7,3,9,9,8,93,LIGHT,"[10402, 80104, 20105, 20203, 70201]",EXTERNAL_CSV,0.9
774.0,9,9,6,3,9,9,8,94,LIGHT,"[10304, 90201, 10403, 20105, 70201]",EXTERNAL_CSV,0.9
775.0,8,8,7,3,9,9,8,92,LIGHT,"[30305, 10403, 80102, 20105, 70201]",EXTERNAL_CSV,0.9
776.0,9,9,7,3,9,9,8,94,LIGHT,"[70202, 10101, 80103]",EXTERNAL_CSV,0.9
777.0,8,9,5,6,9,9,8,93,MEDIUM,"[10402, 20101, 10101, 90201, 70202, 10201]",EXTERNAL_CSV,0.9
778.0,9,9,6,2,9,10,9,96,LIGHT,"[10402, 20201, 20105, 10101, 90203]",EXTERNAL_CSV,0.9
779.0,7,8,6,6,8,9,7,89,MEDIUM,"[10308, 80103, 40104, 70102, 70201]",EXTERNAL_CSV,0.9
780.0,9,9,6,3,9,9,8,94,LIGHT,"[10404, 20103, 20203, 70201, 90202]",EXTERNAL_CSV,0.9
781.0,9,9,7,3,9,9,8,94,LIGHT,"[80102, 20105, 70201, 90201, 10302]",EXTERNAL_CSV,0.9
782.0,9,9,6,3,9,9,8,94,LIGHT,"[20105, 70202, 10101, 70103]",EXTERNAL_CSV,0.9
783.0,9,8,7,3,9,9,8,93,LIGHT,"[90201, 80102, 20105, 10101, 70102, 70201]",EXTERNAL_CSV,0.9
784.0,8,8,8,3,9,9,8,92,LIGHT,"[902, 80103, 80104, 70102, 70201]",EXTERNAL_CSV,0.9
785.0,8,9,8,2,9,9,9,94,LIGHT,"[80103, 80104, 20202, 70102, 10201]",EXTERNAL_CSV,0.9
786.0,9,9,6,2,9,9,8,94,LIGHT,"[10202, 90203, 20101, 70103]",EXTERNAL_CSV,0.9
787.0,9,9,6,3,9,9,8,94,LIGHT,"[10403, 90202, 20105, 70103, 70202]",EXTERNAL_CSV,0.9
788.0,8,9,6,4,9,9,8,93,LIGHT,"[10403, 40201, 10102, 70103, 70201]",EXTERNAL_CSV,0.9
789.0,8,8,6,2,9,9,7,91,LIGHT,"[10401, 20105, 90202, 30301]",EXTERNAL_CSV,0.9
790.0,8,8,6,3,9,9,8,92,LIGHT,"[40104, 10201, 20106, 70201]",EXTERNAL_CSV,0.9
791.0,8,8,6,3,9,9,8,92,LIGHT,"[10404, 902, 40104, 20105, 70201]",EXTERNAL_CSV,0.9
792.0,9,9,6,2,9,9,8,94,LIGHT,"[40104, 10402, 90202, 70102]",EXTERNAL_CSV,0.9
793.0,9,9,7,3,9,9,9,95,LIGHT,"[10401, 80103, 20105, 70101, 10101, 70202]",EXTERNAL_CSV,0.9
794.0,8,9,6,3,9,9,8,93,LIGHT,"[20101, 104, 20105, 10103, 70202]",EXTERNAL_CSV,0.9
795.0,9,9,6,3,9,9,8,94,LIGHT,"[10402, 20105, 10104, 70201, 90203]",EXTERNAL_CSV,0.9
796.0,9,8,7,3,9,9,8,93,LIGHT,"[10403, 80104, 20105, 10102, 70201]",EXTERNAL_CSV,0.9
797.0,9,9,6,3,9,9,9,95,LIGHT,"[20201, 60304, 10101, 90201, 70202]",EXTERNAL_CSV,0.9
798.0,9,9,6,5,9,9,8,94,MEDIUM,"[90202, 80103, 20105, 10102, 10202]",EXTERNAL_CSV,0.9
799.0,8,8,6,3,9,9,8,92,LIGHT,"[10401, 10402, 70103, 70201, 10302]",EXTERNAL_CSV,0.9
